"submission_date","state","tot_cases","new_case","pnew_case","tot_death","new_death","pnew_death","created_at","consent_cases","consent_deaths","conf_cases","prob_cases","conf_death","prob_death"
"2020-04-07T00:00:00.000","NH","747","32.0",NA,"13","4.0",NA,"2020-04-07T16:22:39.452","Not agree","Not agree",NA,NA,NA,NA
"2020-11-30T00:00:00.000","ME","13574","202.0","39","214","23.0","0","2020-12-02T00:00:00.000","Agree","Agree","12039.0","1535","213.0","1"
"2020-05-19T00:00:00.000","MT","478","8.0","0","16","0.0","0","2020-05-20T15:28:26.000","Agree","Agree","478.0","0","16.0","0"
"2021-08-14T00:00:00.000","NE","234223","203.0","0","2302","0.0","0","2021-08-16T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-02-25T00:00:00.000","ND","99711","90.0","19","1442","1.0","0","2021-02-26T15:02:41.950","Agree","Not agree","94530.0","5181",NA,NA
"2020-09-26T00:00:00.000","NV","78457","602.0","0","1624","9.0","0","2020-09-27T13:39:49.124","Agree",NA,"78355.0","102",NA,NA
"2021-11-25T00:00:00.000","IN","1087016","2528.0","0","17386","0.0","0","2021-11-26T14:12:52.035","Not agree","Agree",NA,NA,"16805.0","581"
"2020-10-18T00:00:00.000","ID","53092","510.0","89","528","-1.0","0","2020-10-19T14:06:44.391","Agree","Agree","47175.0","5917","486.0","42"
"2021-11-17T00:00:00.000","IN","1061791","3412.0","0","17191","44.0","3","2021-11-18T16:58:36.538","Not agree","Agree",NA,NA,"16618.0","573"
"2022-05-04T00:00:00.000","WA","1507864","2666.0","603","12716","8.0","0","2022-05-04T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2020-06-27T00:00:00.000","VT","1104","2.0","0","55","0.0","0","2020-06-29T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-02-28T00:00:00.000","WI","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2020-02-07T00:00:00.000","NV","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree",NA,NA,NA,NA,NA
"2021-09-30T00:00:00.000","NC","1395333","5064.0","814","17184","59.0","7","2021-09-30T00:00:00.000","Agree","Agree","1184150.0","211183","15106.0","2078"
"2020-03-18T00:00:00.000","CA","510","38.0","0","7","2.0","0","2020-03-20T00:00:00.000","Agree","Agree","510.0","0","7.0","0"
"2021-07-31T00:00:00.000","CT","354749","414.0","80","8293","0.0","0","2021-08-02T12:48:14.485","Agree","Agree","323852.0","30897","6821.0","1472"
"2021-01-11T00:00:00.000","NH","52307","707.0","255","869","0.0","0","2021-01-12T14:48:35.544","Not agree","Not agree",NA,NA,NA,NA
"2021-03-29T00:00:00.000","MO","567024","720.0","270","8788","10.0","0","2021-03-31T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-02-07T00:00:00.000","MO","535841","577.0","180","8258","23.0","0","2021-02-09T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-07-06T00:00:00.000","MI","131995","1603.0","149","6358","9.0","0","2020-07-07T00:00:00.000","Agree","Agree","119866.0","12129","6050.0","308"
"2021-10-03T00:00:00.000","NH","121623","430.0","0","1483","1.0","0","2021-10-04T13:57:57.568","Not agree","Not agree",NA,NA,NA,NA
"2021-12-30T00:00:00.000","MS","543737","4885.0","2059","10450","11.0","2","2021-12-31T14:32:16.906","Agree","Agree","309859.0","233878","6993.0","3457"
"2021-07-15T00:00:00.000","AL","555814","968.0","299","11609","8.0","3","2021-07-15T00:00:00.000","Agree","Agree","428046.0","127768","9269.0","2340"
"2022-05-16T00:00:00.000","IN","1716327","2493.0","0","23640","4.0","0","2022-05-17T13:42:49.599","Not agree","Agree",NA,NA,"22694.0","946"
"2021-10-13T00:00:00.000","MS","497379","528.0","293","9907","6.0","1","2021-10-14T14:14:59.386","Agree","Agree","285743.0","211636","6633.0","3274"
"2021-03-04T00:00:00.000","NC","861521","2335.0","533","12405","21.0","2","2021-03-04T00:00:00.000","Agree","Agree","754179.0","107342","10971.0","1434"
"2021-09-29T00:00:00.000","MI","1150064","4736.0","1003","22355","30.0","11","2021-09-30T14:57:48.020","Agree","Agree","1022575.0","127489","20998.0","1357"
"2021-07-15T00:00:00.000","WA","458841","790.0","81","6036","9.0","0","2021-07-15T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2020-06-27T00:00:00.000","WI","30227","559.0","20","784","11.0","0","2020-06-28T14:59:02.728","Agree","Agree","27286.0","2941","777.0","7"
"2020-04-19T00:00:00.000","VI","53","-1.0","0","3","0.0","0","2020-04-19T16:22:39.452",NA,NA,NA,NA,NA,NA
"2021-01-21T00:00:00.000","IN","602402","3636.0","0","9823","64.0","0","2021-01-21T00:00:00.000","Not agree","Agree",NA,NA,"9493.0","330"
"2020-02-10T00:00:00.000","NH","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Not agree","Not agree",NA,NA,NA,NA
"2020-11-15T00:00:00.000","MT","47158","1272.0","0","520","6.0","0","2020-11-16T18:40:02.302","Agree","Agree","47158.0","0","520.0","0"
"2020-12-08T00:00:00.000","NV","173281","2694.0","0","2359","40.0","0","2020-12-09T14:45:40.234","Agree",NA,"173281.0","0",NA,NA
"2020-12-14T00:00:00.000","ID","122217","1038.0","175","1194","19.0","2","2020-12-15T14:39:02.350","Agree","Agree","102340.0","19877","1075.0","119"
"2021-08-19T00:00:00.000","ME","74224","311.0","98","921","0.0","0","2021-08-21T00:00:00.000","Agree","Agree","53863.0","20361","860.0","61"
"2021-07-29T00:00:00.000","MO","676803","4217.0","667","9650","8.0","0","2021-07-30T14:36:41.067","Not agree","Not agree",NA,NA,NA,NA
"2022-05-11T00:00:00.000","AL","1304064","466.0","150","19660","1.0","0","2022-05-11T00:00:00.000","Agree","Agree","938179.0","365885","15091.0","4569"
"2020-10-12T00:00:00.000","ND","28245","508.0","0","357","12.0","0","2020-10-13T13:29:38.712","Agree","Not agree","28245.0","0",NA,NA
"2021-08-24T00:00:00.000","DE","115350","194.0","30","1911","4.0","0","2021-08-26T00:00:00.000","Agree","Agree","107385.0","7965","1746.0","165"
"2021-12-28T00:00:00.000","ND","172607","641.0","257","2005","3.0","0","2021-12-29T14:30:55.917","Agree","Not agree","141538.0","31069",NA,NA
"2021-10-10T00:00:00.000","VT","33070","209.0","0","326","0.0","0","2021-10-12T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-03-04T00:00:00.000","CA","3488467","3504.0","0","52823","394.0","0","2021-03-06T00:00:00.000","Agree","Agree","3488467.0","0","52823.0","0"
"2020-07-26T00:00:00.000","MT","3381","39.0","0","47","1.0","0","2020-07-27T14:16:42.667","Agree","Agree","3381.0","0","47.0","0"
"2020-07-28T00:00:00.000","WI","54064","783.0","21","913","13.0","0","2020-07-29T14:34:46.946","Agree","Agree","50179.0","3885","906.0","7"
"2021-12-25T00:00:00.000","ME","148370","403.0","23","1472","0.0","0","2021-12-27T00:00:00.000","Agree","Agree","107588.0","40782","1353.0","119"
"2020-08-20T00:00:00.000","VI","869","41.0","0","10","1.0","0","2020-08-21T14:27:34.675",NA,NA,NA,NA,NA,NA
"2020-09-10T00:00:00.000","VI","1201","4.0","0","18","0.0","0","2020-09-11T13:51:03.398",NA,NA,NA,NA,NA,NA
"2020-10-15T00:00:00.000","MO","165109","2067.0","115","2951","28.0","0","2020-10-17T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-10-01T00:00:00.000","IL","297929","2166.0","0","8940","24.0","0","2020-10-02T13:40:08.052","Agree","Agree","295440.0","2489","8696.0","244"
"2020-08-06T00:00:00.000","WI","61985","875.0","36","985","8.0","0","2020-08-07T23:57:59.479","Agree","Agree","57779.0","4206","978.0","7"
"2021-03-01T00:00:00.000","CT","282626","2680.0","284","7651","29.0","3","2021-03-02T14:54:47.223","Agree","Agree","263448.0","19178","6280.0","1371"
"2022-06-05T00:00:00.000","VT","123811","0.0","0","638","0.0","0","2022-06-06T13:41:22.257","Not agree","Not agree",NA,NA,NA,NA
"2021-08-05T00:00:00.000","ND","112169","119.0","39","1542","1.0","0","2021-08-06T14:53:58.556","Agree","Not agree","102470.0","9699",NA,NA
"2021-03-17T00:00:00.000","MD","395633","917.0","0","8640","22.0","0","2021-03-19T00:00:00.000","N/A","Agree",NA,NA,"8434.0","206"
"2021-07-09T00:00:00.000","GU","8438","7.0","0","141","0.0","0","2021-07-10T14:17:36.847","Not agree","Not agree",NA,NA,NA,NA
"2022-02-11T00:00:00.000","WA","1375075","4092.0","1104","11316","122.0","0","2022-02-11T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2022-01-31T00:00:00.000","IN","1623439","19367.0","0","21356","55.0","7","2022-02-01T14:22:23.406","Not agree","Agree",NA,NA,"20556.0","800"
"2021-12-03T00:00:00.000","WI","997688","5302.0","1007","10134","39.0","4","2021-12-04T14:29:01.917","Agree","Agree","889079.0","108609","9128.0","1006"
"2021-05-26T00:00:00.000","ID","191738","192.0","42","2088","1.0","0","2021-05-27T13:41:41.416","Agree","Agree","153449.0","38289","1820.0","268"
"2022-01-19T00:00:00.000","ND","202333","3120.0","1504","2056","9.0","0","2022-01-20T15:22:04.791","Agree","Not agree","158264.0","44069",NA,NA
"2021-07-30T00:00:00.000","ME","70488","85.0","25","900","1.0","0","2021-08-01T00:00:00.000","Agree","Agree","51513.0","18975","850.0","50"
"2021-11-05T00:00:00.000","MS","506556","514.0","348","10148","7.0","4","2021-11-06T13:17:26.097","Agree","Agree","290204.0","216352","6792.0","3356"
"2022-01-08T00:00:00.000","IN","1329423","0.0","0","19614","0.0","0","2022-01-10T13:58:15.639","Not agree","Agree",NA,NA,"18959.0","655"
"2020-05-27T00:00:00.000","NH","4286","55.0","0","223","9.0","0","2020-05-28T15:12:25.989","Not agree","Not agree",NA,NA,NA,NA
"2020-05-17T00:00:00.000","NV","6872","210.0","15","365","16.0","15","2020-05-18T16:01:54.000","Agree",NA,"6857.0","15",NA,NA
"2021-11-13T00:00:00.000","NH","144626","0.0","0","1622","0.0","0","2021-11-15T13:35:54.283","Not agree","Not agree",NA,NA,NA,NA
"2020-11-15T00:00:00.000","MI","396531","3897.0","219","8652","88.0","6","2020-11-16T00:00:00.000","Agree","Agree","363196.0","33335","8255.0","397"
"2021-06-16T00:00:00.000","MO","608446","724.0","242","9227","3.0","0","2021-06-17T14:38:09.485","Not agree","Not agree",NA,NA,NA,NA
"2020-10-04T00:00:00.000","VT","1636","6.0","0","57","0.0","0","2020-10-06T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-03-13T00:00:00.000","WA","477","103.0","0","37","6.0","0","2020-03-13T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2022-04-15T00:00:00.000","GU","47725","22.0","0","354","0.0","0","2022-04-16T13:28:29.420","Not agree","Not agree",NA,NA,NA,NA
"2020-06-28T00:00:00.000","ID","5319","0.0","0","91","0.0","0","2020-06-29T14:37:31.240","Agree","Agree","4790.0","529","71.0","20"
"2021-10-18T00:00:00.000","GU","17154","163.0","193","226","3.0","0","2021-10-19T15:01:15.717","Not agree","Not agree",NA,NA,NA,NA
"2021-06-08T00:00:00.000","WI","675650","202.0","34","7981","16.0","-1","2021-06-09T14:26:44.647","Agree","Agree","611168.0","64482","7178.0","803"
"2020-05-18T00:00:00.000","VT","864","0.0","0","53","0.0","0","2020-05-20T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-05-22T00:00:00.000","AL","13926","364.0","3","728","12.0","0","2020-05-22T00:00:00.000","Agree","Agree","13697.0","229","684.0","44"
"2021-11-27T00:00:00.000","ND","161093","0.0","0","1877","0.0","0","2021-11-29T13:20:44.042","Agree","Not agree","134223.0","26870",NA,NA
"2021-04-08T00:00:00.000","DE","96710","317.0","62","1729","3.0","0","2021-04-10T00:00:00.000","Agree","Agree","91246.0","5464","1577.0","152"
"2020-03-03T00:00:00.000","GU","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Not agree","Not agree",NA,NA,NA,NA
"2020-05-03T00:00:00.000","CA","53616","1419.0","0","2138","55.0","0","2020-05-05T00:00:00.000","Agree","Agree","53616.0","0","2138.0","0"
"2021-11-25T00:00:00.000","DE","149395","491.0","32","2236","5.0","0","2021-11-27T00:00:00.000","Agree","Agree","137513.0","11882","2039.0","197"
"2021-04-19T00:00:00.000","CA","3618695","1916.0","0","59772","4.0","0","2021-04-21T00:00:00.000","Agree","Agree","3618695.0","0","59772.0","0"
"2020-11-18T00:00:00.000","DE","29532","222.0","9","803","3.0","0","2020-11-20T00:00:00.000","Agree","Agree","28352.0","1180","710.0","93"
"2020-05-20T00:00:00.000","ID","2506","30.0","5","77","0.0","20","2020-05-21T15:41:38.000","Agree","Agree","2278.0","228","57.0","20"
"2020-03-10T00:00:00.000","MS","99","25.0","1","6","1.0","0","2020-03-12T00:00:00.000","Agree","Agree","94.0","5","5.0","1"
"2020-10-22T00:00:00.000","MS","116765","962.0","338","3580","19.0","2","2020-10-24T00:00:00.000","Agree","Agree","102594.0","14171","3203.0","377"
"2020-08-05T00:00:00.000","CA","524722","5295.0","0","9520","171.0","0","2020-08-07T00:00:00.000","Agree","Agree","524722.0","0","9520.0","0"
"2021-07-31T00:00:00.000","IN","772231","932.0","0","14004","8.0","0","2021-07-31T00:00:00.000","Not agree","Agree",NA,NA,"13575.0","429"
"2020-09-14T00:00:00.000","NC","188593","814.0","27","3367","24.0","2","2020-09-14T00:00:00.000","Agree","Agree","184856.0","3737","3341.0","26"
"2021-11-09T00:00:00.000","CT","406219","309.0","34","8806","16.0","2","2021-11-10T15:25:35.567","Agree","Agree","368465.0","37754","7216.0","1590"
"2021-05-28T00:00:00.000","MI","995930","459.0","81","20523","34.0","1","2021-05-29T00:00:00.000","Agree","Agree","891519.0","104411","19302.0","1221"
"2020-03-19T00:00:00.000","NH","44","5.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Not agree","Not agree",NA,NA,NA,NA
"2020-10-14T00:00:00.000","NC","235992","2065.0","257","4190","36.0","5","2020-10-14T00:00:00.000","Agree","Agree","228161.0","7831","4123.0","67"
"2020-10-10T00:00:00.000","NV","85491","806.0","0","1705","2.0","0","2020-10-11T13:47:22.472","Agree",NA,"85399.0","92",NA,NA
"2021-11-08T00:00:00.000","NE","292032","2750.0","1044","3040","39.0","6","2021-11-09T15:49:35.085","Agree","Agree","221569.0","70463","2554.0","486"
"2022-05-27T00:00:00.000","MI","2527831","0.0","0","36357","0.0","0","2022-05-28T13:19:46.666","Agree","Agree","2197324.0","330507","33428.0","2929"
"2021-10-02T00:00:00.000","MI","1162693","3271.0","370","22453","14.0","0","2021-10-04T12:47:32.678","Agree","Agree","1033534.0","129159","21091.0","1362"
"2020-07-06T00:00:00.000","CT","46976","259.0","3","4338","3.0","0","2020-07-07T14:58:02.598","Agree","Agree","44997.0","1979","3466.0","872"
"2020-03-22T00:00:00.000","NE","48","4.0","0","0","0.0","0","2020-03-24T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-12-30T00:00:00.000","ND","92495","294.0","68","1292","10.0","0","2020-12-31T14:55:07.623","Agree","Not agree","89525.0","2970",NA,NA
"2020-02-20T00:00:00.000","AL","0","0.0","0","0","0.0","0","2020-02-20T00:00:00.000","Agree","Agree","0.0","0","0.0","0"
"2021-05-31T00:00:00.000","ME","67815","42.0","15","825","0.0","0","2021-06-02T00:00:00.000","Agree","Agree","49817.0","17998","797.0","28"
"2021-02-03T00:00:00.000","VT","11406","117.0","6","183","0.0","0","2021-02-05T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-07-25T00:00:00.000","NC","111480","2032.0","50","1943","22.0","0","2020-07-25T00:00:00.000","Agree","Agree","110874.0","606","1941.0","2"
"2020-07-31T00:00:00.000","IL","180118","1980.0","39","7692","22.0","5","2020-08-01T14:38:12.337","Agree","Agree","178837.0","1281","7495.0","197"
"2021-01-16T00:00:00.000","AL","420520","1902.0","270","8484","69.0","16","2021-01-16T00:00:00.000","Agree","Agree","338139.0","82381","6873.0","1611"
"2020-08-01T00:00:00.000","MS","65487","707.0","50","2292","29.0","2","2020-08-03T00:00:00.000","Agree","Agree","63132.0","2355","2195.0","97"
"2020-08-04T00:00:00.000","MI","171580","1586.0","133","6580","6.0","0","2020-08-05T00:00:00.000","Agree","Agree","155820.0","15760","6263.0","317"
"2020-12-11T00:00:00.000","MT","71870","978.0","0","805","24.0","0","2020-12-12T14:59:37.544","Agree","Agree","71870.0","0","805.0","0"
"2021-04-30T00:00:00.000","DE","103503","336.0","58","1786","3.0","1","2021-05-02T00:00:00.000","Agree","Agree","97087.0","6416","1629.0","157"
"2020-05-24T00:00:00.000","VI","69","0.0","0","6","0.0","0","2020-05-25T14:12:49.524",NA,NA,NA,NA,NA,NA
"2020-12-13T00:00:00.000","ID","121179","547.0","36","1175","6.0","1","2020-12-14T14:36:45.302","Agree","Agree","101477.0","19702","1058.0","117"
"2020-04-23T00:00:00.000","DE","3396","128.0","2","120","13.0","2","2022-06-13T14:40:38.250","Agree","Agree","3349.0","47","104.0","16"
"2020-08-03T00:00:00.000","NC","127466","1356.0","18","2197","25.0","0","2020-08-03T00:00:00.000","Agree","Agree","126449.0","1017","2194.0","3"
"2021-10-11T00:00:00.000","ND","138902","951.0","443","1652","10.0","0","2021-10-12T14:00:10.316","Agree","Not agree","120783.0","18119",NA,NA
"2022-02-08T00:00:00.000","DE","251442","208.0","22","2796","10.0","1","2022-02-10T00:00:00.000","Agree","Agree","229367.0","22075","2518.0","278"
"2021-06-30T00:00:00.000","VI","3879","21.0","0","30","0.0","0","2021-07-01T14:29:33.934",NA,NA,NA,NA,NA,NA
"2022-03-12T00:00:00.000","NC","2626677","771.0","183","24523","16.0","5","2022-03-12T00:00:00.000","Agree","Agree","2193455.0","433222","21375.0","3148"
"2022-06-14T00:00:00.000","MS","817450","878.0","376","12489","8.0","2","2022-06-15T13:42:39.709","Agree","Agree","447996.0","369454","8226.0","4263"
"2022-05-14T00:00:00.000","NC","2710620","3889.0","775","25017","1.0","0","2022-05-14T00:00:00.000","Agree","Agree","2259821.0","450799","21804.0","3213"
"2020-09-10T00:00:00.000","NC","183484","1263.0","86","3259","21.0","1","2020-09-10T00:00:00.000","Agree","Agree","179966.0","3518","3239.0","20"
"2022-01-02T00:00:00.000","CT","510188","0.0","0","9160","0.0","0","2022-01-03T15:18:16.200","Agree","Agree","457827.0","52361","7496.0","1664"
"2020-01-22T00:00:00.000","ND","0","0",NA,"0","0",NA,"2020-03-26T16:22:39.452","Agree","Not agree",NA,NA,NA,NA
"2020-12-30T00:00:00.000","ID","139864","1340.0","323","1403","10.0","2","2020-12-31T14:55:07.623","Agree","Agree","115850.0","24014","1240.0","163"
"2021-08-08T00:00:00.000","GU","8725","20.0","2","143","0.0","0","2021-08-09T14:44:15.398","Not agree","Not agree",NA,NA,NA,NA
"2022-05-21T00:00:00.000","NC","2739058","4719.0","944","25048","1.0","0","2022-05-21T00:00:00.000","Agree","Agree","2282552.0","456506","21830.0","3218"
"2020-06-01T00:00:00.000","NE","14338","272.0","0","178","8.0","0","2020-06-03T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2022-06-17T00:00:00.000","CT","820870","844.0","182","11015","0.0","0","2022-06-18T13:33:11.044","Agree","Agree","735208.0","85662","9009.0","2006"
"2020-03-05T00:00:00.000","MS","8","2.0","1","1","1.0","1","2020-03-07T00:00:00.000","Agree","Agree","5.0","3","0.0","1"
"2021-01-13T00:00:00.000","MD","314867","2516.0","0","6811","56.0","0","2021-01-15T00:00:00.000","N/A","Agree",NA,NA,"6618.0","193"
"2020-02-10T00:00:00.000","MD","0","0.0","0","0","0.0","0","2020-02-12T00:00:00.000","N/A","Agree",NA,NA,"0.0","0"
"2021-06-20T00:00:00.000","WA","446749","386.0","52","5820","0.0","0","2021-06-20T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2022-04-21T00:00:00.000","ND","240657","62.0","27","2260","3.0","0","2022-04-22T14:15:21.481","Agree","Not agree","180580.0","60077",NA,NA
"2021-02-20T00:00:00.000","MO","546475","496.0","189","8468","13.0","0","2021-02-22T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-01-22T00:00:00.000","DE","0","0",NA,"0","0",NA,"2020-03-26T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2022-05-29T00:00:00.000","AL","1314393","506.0","76","19685","1.0","0","2022-05-29T00:00:00.000","Agree","Agree","945257.0","369136","15109.0","4576"
"2022-02-28T00:00:00.000","WI","1571997","1537.0","96","13297","41.0","7","2022-03-01T15:28:54.594","Agree","Agree","1381488.0","190509","11921.0","1376"
"2021-05-06T00:00:00.000","IL","1348176","1778.0","0","24483","40.0","0","2021-05-07T13:36:40.432","Agree","Agree","1348176.0","0","22136.0","2347"
"2020-06-11T00:00:00.000","ND","2980","39.0","0","74","1.0","0","2020-06-12T14:17:59.811","Agree","Not agree","2980.0","0",NA,NA
"2021-01-18T00:00:00.000","DE","71313","635.0","18","1322","14.0","0","2021-01-20T00:00:00.000","Agree","Agree","68309.0","3004","1188.0","134"
"2020-10-29T00:00:00.000","MD","143387","962.0","0","4266","13.0","1","2020-10-31T00:00:00.000","N/A","Agree",NA,NA,"4106.0","160"
"2022-05-28T00:00:00.000","MO","1453570","0.0","0","20602","0.0","0","2022-05-30T12:41:08.377","Not agree","Not agree",NA,NA,NA,NA
"2021-04-03T00:00:00.000","CA","3577951","4877.0","0","58404","135.0","0","2021-04-05T00:00:00.000","Agree","Agree","3577951.0","0","58404.0","0"
"2020-06-28T00:00:00.000","ME","3172","26.0","3","105","1.0","0","2020-06-30T00:00:00.000","Agree","Agree","2863.0","309","104.0","1"
"2022-05-24T00:00:00.000","CT","802106","1028.0","105","10937","11.0","2","2022-05-25T13:28:28.725","Agree","Agree","719701.0","82405","8951.0","1986"
"2021-01-27T00:00:00.000","ND","97305","145.0","38","1417","1.0","0","2021-01-28T14:49:07.741","Agree","Not agree","93074.0","4231",NA,NA
"2021-01-22T00:00:00.000","IN","605903","3501.0","0","9872","49.0","0","2021-01-22T00:00:00.000","Not agree","Agree",NA,NA,"9542.0","330"
"2020-11-10T00:00:00.000","DE","26879","201.0","1","777","2.0","0","2020-11-12T00:00:00.000","Agree","Agree","25764.0","1115","685.0","92"
"2020-02-10T00:00:00.000","NE","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2020-07-09T00:00:00.000","NH","5973","21.0","0","387","1.0","0","2020-07-10T15:35:06.524","Not agree","Not agree",NA,NA,NA,NA
"2020-05-31T00:00:00.000","VI","69","0.0","0","6","0.0","0","2020-06-01T14:17:42.906",NA,NA,NA,NA,NA,NA
"2020-09-28T00:00:00.000","MS","100298","666.0","205","3230","17.0","4","2020-09-30T00:00:00.000","Agree","Agree","91592.0","8706","2947.0","283"
"2022-01-30T00:00:00.000","NV","648088","0.0","0","8914","0.0","0","2022-01-31T16:55:36.159","Agree",NA,"615774.0","32314",NA,NA
"2021-09-25T00:00:00.000","NV","417156","660.0","0","7025","10.0","0","2021-09-27T13:21:43.831","Agree",NA,"417156.0","0",NA,NA
"2020-03-24T00:00:00.000","MD","349","61.0","0","5","0.0","0","2020-03-26T00:00:00.000","N/A","Agree",NA,NA,"5.0","0"
"2020-10-02T00:00:00.000","MT","14283","459.0","0","186","3.0","0","2020-10-03T13:39:53.719","Agree","Agree","14283.0","0","186.0","0"
"2020-09-03T00:00:00.000","MD","110012","693.0","0","3901","8.0","0","2020-09-05T00:00:00.000","N/A","Agree",NA,NA,"3746.0","155"
"2020-08-23T00:00:00.000","ID","29853","191.0","13","307","1.0","0","2020-08-24T13:54:34.344","Agree","Agree","27815.0","2038","278.0","29"
"2021-03-03T00:00:00.000","DE","87943","247.0","20","1639","3.0","0","2021-03-05T00:00:00.000","Agree","Agree","83617.0","4326","1490.0","149"
"2021-10-12T00:00:00.000","CT","395481","372.0","23","8667","0.0","0","2021-10-13T14:39:10.795","Agree","Agree","358491.0","36990","7086.0","1581"
"2021-03-24T00:00:00.000","NE","208544","354.0","0","2159","9.0","0","2021-03-26T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-11-27T00:00:00.000","WI","968291","0.0","0","9944","0.0","0","2021-11-29T13:20:44.042","Agree","Agree","864190.0","104101","8964.0","980"
"2020-06-25T00:00:00.000","VI","81","1.0","0","6","0.0","0","2020-06-26T19:18:27.809",NA,NA,NA,NA,NA,NA
"2022-04-07T00:00:00.000","MI","2393265","0.0","0","35776","0.0","0","2022-04-08T13:45:38.728","Agree","Agree","2083827.0","309438","32923.0","2853"
"2021-12-31T00:00:00.000","ND","174626","451.0","-77","2012","0.0","0","2022-01-01T14:12:51.540","Agree","Not agree","143055.0","31571",NA,NA
"2021-12-13T00:00:00.000","ND","167818","671.0","437","1962","14.0","0","2021-12-14T14:53:14.554","Agree","Not agree","138287.0","29531",NA,NA
"2021-01-21T00:00:00.000","MD","334519","2166.0","0","7178","46.0","0","2021-01-23T00:00:00.000","N/A","Agree",NA,NA,"6983.0","195"
"2021-01-26T00:00:00.000","WI","584041","1564.0","263","6264","65.0","11","2021-01-27T14:53:24.793","Agree","Agree","535218.0","48823","5753.0","511"
"2020-09-10T00:00:00.000","WA","79096","477.0","47","1985","7.0","0","2020-09-10T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2020-07-18T00:00:00.000","NC","97999","2343.0","35","1770","23.0","0","2020-07-18T00:00:00.000","Agree","Agree","97634.0","365","1768.0","2"
"2020-04-15T00:00:00.000","NC","5189","171.0","0","158","16.0","0","2020-04-15T00:00:00.000","Agree","Agree","5189.0","0","158.0","0"
"2021-08-21T00:00:00.000","AL","659213","3247.0","749","12733","56.0","19","2021-08-21T00:00:00.000","Agree","Agree","502950.0","156263","10042.0","2691"
"2021-03-15T00:00:00.000","MS","302329","418.0","260","7129","9.0","5","2021-03-17T00:00:00.000","Agree","Agree","186587.0","115742","4936.0","2193"
"2021-02-10T00:00:00.000","MD","366666","1137.0","0","7929","35.0","0","2021-02-12T00:00:00.000","N/A","Agree",NA,NA,"7728.0","201"
"2022-01-28T00:00:00.000","MS","717666","5533.0","2627","10831","25.0","8","2022-01-29T14:30:49.615","Agree","Agree","408523.0","309143","7254.0","3577"
"2022-05-23T00:00:00.000","NE","484085","0.0","0","4240","0.0","0","2022-05-24T13:28:12.857","Agree","Agree","340551.0","143534","3451.0","789"
"2020-09-04T00:00:00.000","IN","97884","1030.0","0","3331","18.0","0","2020-09-04T00:00:00.000","Not agree","Agree",NA,NA,"3118.0","213"
"2022-01-16T00:00:00.000","VT","77375","0.0","0","465","0.0","0","2022-01-17T15:24:48.868","Not agree","Not agree",NA,NA,NA,NA
"2022-03-11T00:00:00.000","ND","239125","82.0","0","2223","0.0","0","2022-03-12T14:36:52.682","Agree","Not agree","179608.0","59517",NA,NA
"2021-06-17T00:00:00.000","VI","3752","5.0","0","30","0.0","0","2021-06-17T00:00:00.000",NA,NA,NA,NA,NA,NA
"2022-03-14T00:00:00.000","IL","3048042","2324.0","0","37345","35.0","3","2022-03-15T13:23:04.978","Agree","Agree","3048042.0","0","33107.0","4238"
"2020-01-23T00:00:00.000","MI","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2021-07-13T00:00:00.000","MI","1006002","327.0","40","21116","2.0","0","2021-07-14T00:00:00.000","Agree","Agree","899954.0","106048","19854.0","1262"
"2021-03-18T00:00:00.000","IN","676547","971.0","0","12877","14.0","1","2021-03-18T00:00:00.000","Not agree","Agree",NA,NA,"12479.0","398"
